zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
0,-0.34388362731707156,0.12384369,0.41162109375,-0.1179077,0.1179077,0.03788184,0.11658298,-0.025211736950752562,1.8810302,5.706047868253167,31.41071,0.9978258013725281,0.0037865276457586983,0.003790915852602442,0.22534414,241,0.23295373,1.0503443,1.9757295,0.22693345
0,-0.26140854287072957,0.12393822,0.4052734375,-0.11819795,0.11819795,0.037281703,0.11915456,0.05099937402970059,2.2242138,5.523965802718969,31.458675,0.99693763256073,0.006872086220707348,0.007522196298212281,0.2347625,242,0.2756651,1.0485649,2.3322325,0.2755562
2,-0.21734400178873337,0.1250929,0.4169921875,-0.119369924,0.11937151,0.037403915,0.118980795,0.012868855277203634,1.9630476,5.624223783689808,32.047577,0.9988067150115967,0.0029443203980560073,0.00292225549099458,0.23301287,244,0.24556331,1.0479292,2.057135,0.24719256
8,-0.17755383109497425,0.12325401,0.41064453125,-0.11751693,0.11754136,0.03716615,0.11721215,-0.020396823620617968,1.9212518,5.621729140168663,31.112297,0.9986355304718018,0.0033378948722752994,0.0033780879812518793,0.23163207,240,0.23680198,1.0486012,2.014627,0.24738258
4,-0.22401162441080302,0.12286289,0.416015625,-0.11692698,0.11696763,0.037727594,0.117526405,0.06413571005818178,1.9249532,5.587659933177228,30.915154,0.9985834956169128,0.002901821772298303,0.0028667805517280194,0.22482605,239,0.23650531,1.0504007,2.0219724,0.26256236
6,-0.14742765510918998,0.124413736,0.40869140625,-0.11850564,0.11851728,0.0378839,0.118388124,0.0045116479175399725,1.9172441,5.643121678309793,31.700537,0.9992302060127258,0.0018889452637184641,0.0018424239492475477,0.23129418,242,0.2385315,1.0497519,2.0126305,0.2471758
12,-0.015371155181759466,0.12394347,0.41552734375,-0.11798118,0.118043564,0.03797927,0.119044244,0.20023393223353564,2.0441499,5.551196432075814,31.461344,0.9965791702270508,0.005967188874406391,0.005605109522517067,0.2274648,241,0.25335902,1.0499808,2.146318,0.2715382
6,-0.13487147745802464,0.12300702,0.40966796875,-0.11725107,0.11728816,0.037187573,0.11865378,0.07433291529300823,1.8306866,5.598905787513007,30.98773,0.9984910488128662,0.0029129257134444682,0.002848441466985277,0.21760932,240,0.2251873,1.0487591,1.9199492,0.25637874
0,-0.16250423408580827,0.12519655,0.41357421875,-0.11942384,0.11942384,0.037578203,0.120264456,0.05214285735140053,2.1260731,5.5759241680557885,32.100708,0.9982120394706726,0.003779785350352805,0.0037197098636325733,0.24049656,244,0.266177,1.048338,2.2288432,0.264096
4,-0.009089642328386827,0.12396988,0.40869140625,-0.117996186,0.11801411,0.03801885,0.118730046,-0.025211748750786606,2.1312792,5.506169369794755,31.474754,0.9993783235549927,0.0017155454173079776,0.001625163615686385,0.2429913,241,0.26421443,1.0504665,2.2388375,0.28192016
10,-0.0682527126599699,0.12319071,0.4130859375,-0.11754081,0.11757415,0.036879662,0.118814714,0.11350757135182907,1.9365511,5.571326597807898,31.080345,0.9986969232559204,0.002406189952114854,0.002210611560261798,0.22383454,240,0.2385651,1.0477704,2.0290608,0.26190168
4,-0.37101635838678293,0.12395868,0.40771484375,-0.118235715,0.11824765,0.03722995,0.11832008,0.05085567377722222,1.8554412,5.644288260484725,31.469063,0.9973607659339905,0.005061507054922199,0.0051020716955697525,0.22111735,242,0.22999804,1.0482972,1.9450538,0.24180098
4,-0.17117401885984274,0.122211136,0.41162109375,-0.11645859,0.11646626,0.037053477,0.11730054,0.04346073052027392,1.9472932,5.620406196786103,30.588032,0.9986762404441833,0.0031257282344364706,0.0031273332573056234,0.2287117,238,0.2379809,1.0493265,2.0433462,0.24581799
4,-0.2279270257630719,0.12336478,0.4140625,-0.11752371,0.11755508,0.037510633,0.11877099,0.10881422304158807,1.9034919,5.601797912161842,31.168243,0.9978307485580444,0.00428181884603339,0.004298482232857434,0.22820517,240,0.23482385,1.0494211,1.9975644,0.25761068
2,-0.2282718362443963,0.1239628,0.4072265625,-0.11804634,0.11805526,0.03783963,0.11889861,0.10010256410422748,1.9005127,5.643063157214476,31.471155,0.9982835650444031,0.003156478380851037,0.0031579686502788613,0.22545817,241,0.23559287,1.0500405,1.9956151,0.24472864
0,-0.20587488647389973,0.12366956,0.4169921875,-0.117919534,0.117919534,0.0372712,0.118698075,0.05240305512000333,2.0779772,5.604029413356024,31.32244,0.9982526898384094,0.0037312511142698172,0.003769555400803327,0.23609988,241,0.2569825,1.0487622,2.179304,0.25337422
0,-0.28234428945428913,0.12256399,0.41064453125,-0.11706639,0.11706639,0.036295876,0.117965885,0.029080937255305892,2.0757265,5.60645418664101,30.764915,0.9982911348342896,0.003397097915412069,0.0035511171703965366,0.22400968,239,0.2544093,1.0469613,2.1732054,0.24527681
0,-0.2880541687105773,0.12386553,0.4130859375,-0.117965974,0.117965974,0.037771665,0.117968306,0.03764945855918144,2.0216403,5.641346486628272,31.421787,0.9976873397827148,0.004605177952052212,0.004616455492784945,0.23627114,241,0.25041154,1.0500107,2.1227438,0.24459644
4,-0.08257078517032745,0.123504974,0.40869140625,-0.117320925,0.11732748,0.038591176,0.11820607,0.013245295291747894,1.9868375,5.6496060014986025,31.239122,0.9992177486419678,0.002346057907748867,0.0022497014175792644,0.23603246,240,0.24538432,1.0526518,2.091448,0.24978833
6,-0.0650317652209913,0.123790726,0.4072265625,-0.117927484,0.117952004,0.0376464,0.118083596,0.0045812943137477895,2.069442,5.554667600314532,31.383846,0.9989545345306396,0.00277284440951269,0.0026330531265905776,0.24119635,241,0.25617772,1.0495008,2.171881,0.26784053
0,-0.20852822048319108,0.12512565,0.4150390625,-0.11912054,0.11912054,0.038297836,0.11997792,0.019574583094514507,2.0176206,5.669454767891488,32.06436,0.9986133575439453,0.002837062259499478,0.002815533234220861,0.23951681,243,0.25245607,1.050412,2.1193328,0.24429931
0,-0.07842407247735972,0.123908356,0.4091796875,-0.117951676,0.117951676,0.037956316,0.11895411,-0.0006939259119523635,2.2529807,5.5271141539530175,31.44352,0.9981415271759033,0.0040212561931649675,0.003832603202978109,0.25007033,241,0.27916312,1.050501,2.3667583,0.2764267
0,-0.31296498553428487,0.123560145,0.41845703125,-0.11757861,0.11757861,0.037978668,0.1167607,-0.009980614769295312,1.8962952,5.733318203817987,31.26704,0.9981359839439392,0.002996514064595632,0.0029827638234947475,0.22683656,240,0.23430651,1.0508727,1.9927648,0.22464159
4,-0.20062742394375777,0.12494095,0.41259765625,-0.118961394,0.11898304,0.038189348,0.12006211,0.11277306092639114,1.9368999,5.5906922364547595,31.96977,0.9976006746292114,0.005106629960537171,0.005000943505320486,0.23163883,243,0.2419981,1.0500736,2.0338874,0.2625777
0,-0.14649174438906343,0.123771176,0.40966796875,-0.11792125,0.11792125,0.03760166,0.11857496,0.010951937682173266,2.0867848,5.6097167795693785,31.373936,0.9989318251609802,0.002202285609916081,0.0021426821676325445,0.23889625,241,0.25828382,1.0496087,2.1903079,0.25167766
2,-0.2578153589496477,0.12371847,0.40673828125,-0.117850736,0.11786629,0.037649214,0.117519945,-0.055270986121453716,1.9481431,5.607880831824737,31.347221,0.9983274340629578,0.0037584686704948515,0.0038959373326833886,0.23115437,241,0.24102129,1.049651,2.0448704,0.25695744
0,-0.33154263766600867,0.12457087,0.41796875,-0.11864231,0.11864231,0.0379724,0.11826038,-0.02882188002603876,2.0399716,5.647520617045146,31.780663,0.9976505637168884,0.004595139407009777,0.0045387554269538,0.23250051,242,0.25412104,1.04997,2.1419091,0.24732699
6,-0.22370590121909384,0.12334215,0.40966796875,-0.11724603,0.11727488,0.038296927,0.11764013,0.08232248715617961,1.8338301,5.677118847981051,31.15681,0.9985527992248535,0.0021145127359976654,0.0020705652262639047,0.22150967,240,0.22618854,1.0517354,1.928704,0.24091364
6,-0.21074145877676775,0.12282388,0.4169921875,-0.116711564,0.11672303,0.038263742,0.11719543,0.03400983902676767,1.8883382,5.680113094582337,30.895523,0.9989895820617676,0.0018597373046976581,0.0018425823052390386,0.22659937,239,0.23193303,1.0522678,1.9870374,0.23890996
4,-0.263565621420347,0.12430714,0.40869140625,-0.11853531,0.11855529,0.037438527,0.11918105,0.12607123204239248,1.8180387,5.646482558126971,31.646238,0.9974738359451294,0.0037155594682834873,0.003814411318299896,0.21498021,242,0.2259952,1.0485162,1.906243,0.24394254
2,-0.1974504754003803,0.12401903,0.40087890625,-0.11808737,0.11810044,0.03789579,0.11772464,-0.004752605465574745,1.8536539,5.660658076422811,31.499714,0.9990421533584595,0.001936253512687933,0.0019493917631815045,0.22635365,241,0.22988835,1.0501149,1.9465494,0.2432708
0,-0.14388296164747194,0.12298136,0.42333984375,-0.117030665,0.117030665,0.037792057,0.116500475,-0.052741127908791194,2.0093722,5.655912450797479,30.974804,0.9990503787994385,0.0019664332408481705,0.0019145172891585566,0.23641065,239,0.24711534,1.0508473,2.1115434,0.2447428
4,-0.14040590624566418,0.12423822,0.41357421875,-0.11828263,0.118294545,0.038004704,0.118814744,0.03569133368778014,2.0092673,5.596486239635955,31.61116,0.9991688132286072,0.00212328317924478,0.0021084461115814927,0.2369078,242,0.24962781,1.0502447,2.1102226,0.25998184
6,-0.160795423645669,0.123914264,0.41943359375,-0.11819296,0.11823501,0.037217837,0.118627444,0.08701616280672332,1.9472901,5.559135298353638,31.446518,0.9980273842811584,0.004163550786158613,0.004104011826153326,0.2214572,242,0.24129702,1.0480336,2.0408256,0.2648216
0,-0.32530131467285406,0.12284358,0.40478515625,-0.11717688,0.11717688,0.03687984,0.117344245,-0.02267465404348155,1.9133645,5.6833487246046985,30.905436,0.9980140328407288,0.0037444089539499076,0.0037604631059972404,0.2249312,239,0.23504454,1.0483602,2.0058951,0.23061898
2,-0.2398023591808247,0.12385155,0.4130859375,-0.11802721,0.11803208,0.03753377,0.11884025,0.09137021470940249,1.8850278,5.6687596496323085,31.414698,0.9980703592300415,0.003497312564194727,0.003520951144627314,0.22123444,241,0.23346362,1.0493041,1.9779674,0.23845458
0,-0.26082519441579377,0.12405781,0.4072265625,-0.11824596,0.11824596,0.037526414,0.11784153,-0.09131241832669919,1.9410177,5.695039736825666,31.519417,0.9982078671455383,0.002634402887905687,0.0025840038504114813,0.22789073,242,0.2407984,1.0491505,2.0364196,0.2321519
2,-0.4525280880174227,0.122845694,0.41552734375,-0.11699717,0.116997235,0.03745301,0.11724499,0.09930103176320686,1.7235847,5.771650802259268,30.906502,0.9954755902290344,0.0062302903178804514,0.006042757363394832,0.2106376,239,0.21173495,1.049988,1.8097432,0.21180117
2,-0.23133507952665067,0.1246602,0.4072265625,-0.11874567,0.11877793,0.037942484,0.119373135,0.03975236594452229,1.866273,5.580577979035104,31.82626,0.9985008835792542,0.0033448688060208434,0.003798409376407631,0.22704402,243,0.23264997,1.0495232,1.958697,0.2656829
2,-0.04457124533669221,0.124487296,0.4072265625,-0.11880317,0.1188176,0.037187275,0.11868709,0.015269541689399837,2.1389298,5.49879481676402,31.738033,0.998990535736084,0.0029460456032517454,0.002837974477234243,0.23926306,243,0.2662696,1.0477177,2.2409947,0.28104392
6,-0.1688094050159381,0.123403184,0.4150390625,-0.11744231,0.117452875,0.037889976,0.11823747,0.11498195033625287,1.9912671,5.606270478927982,31.187653,0.9980064630508423,0.004152187170118869,0.00419962437027504,0.22965285,240,0.2457287,1.0506612,2.092147,0.25413796
0,-0.24948252105296165,0.123737335,0.4140625,-0.11802088,0.11802088,0.037175268,0.11866884,0.015285666027343204,1.957279,5.6543390242598015,31.356781,0.9987539649009705,0.0025118157208135167,0.0024757667946818137,0.22979645,241,0.24218848,1.048436,2.0520818,0.23860827
0,-0.44122180136008504,0.12338115,0.41552734375,-0.1177359,0.1177359,0.03689401,0.11999223,0.09547566469762768,1.7754197,5.779710720696047,31.176517,0.9955183863639832,0.006967330680304729,0.0069553592183949535,0.21437493,241,0.21905333,1.0479485,1.8605483,0.20592977
8,-0.15724450086057695,0.123338886,0.40087890625,-0.1175433,0.11755915,0.03736378,0.118614405,0.09748928619340168,2.0290048,5.5840934587636735,31.15516,0.997972309589386,0.004680923402673039,0.00481462388296747,0.23408158,240,0.2502552,1.0491645,2.1287599,0.2604637
4,-0.32336810822355755,0.12317778,0.41015625,-0.11710729,0.11711995,0.03819226,0.11848441,0.08126306716860884,1.8125687,5.691636729609716,31.073824,0.9971124529838562,0.005347412538493407,0.005414703963174454,0.21973431,239,0.22326818,1.0517232,1.9063206,0.23487368
0,-0.35547266697938085,0.122541964,0.4111328125,-0.116707586,0.116707586,0.03736139,0.11667557,-0.010479115189252111,1.9096477,5.7324292871392375,30.75386,0.9975873827934265,0.003833640408090948,0.0037437563604139574,0.22645941,239,0.23401198,1.0499914,2.0051136,0.22176921
6,-0.06972391976658798,0.12364093,0.40966796875,-0.11765886,0.11768396,0.037993062,0.11803815,-0.01833847484779581,2.268559,5.448230016865086,31.307941,0.9989132285118103,0.0030919942678873024,0.0030768106782161956,0.23765746,240,0.28048673,1.0506184,2.3833897,0.3021298
0,-0.17096447088936229,0.124098375,0.40869140625,-0.118322775,0.118322775,0.03741828,0.11790768,-0.028100440645425398,1.9090428,5.67051852798979,31.540031,0.9991680383682251,0.0017855017636202817,0.0017120036189859791,0.22957937,242,0.23690912,1.0488123,2.0022275,0.23535722
2,-0.4069607977475993,0.12353311,0.40771484375,-0.11755188,0.11756042,0.03797345,0.11865462,0.10524757388024861,1.7677077,5.722927965616951,31.253357,0.9963720440864563,0.005168971341717633,0.005068977717696392,0.21542323,240,0.21837042,1.0508053,1.8575165,0.22710565
2,-0.22511851640961034,0.12379508,0.41259765625,-0.1178739,0.11787476,0.037828095,0.118696295,0.050423728254321946,2.0497324,5.614599486264628,31.386051,0.997666597366333,0.005077801574883154,0.005066191984332993,0.23877041,241,0.25374678,1.0502255,2.1526814,0.25462034
0,-0.18021055004434006,0.12435955,0.41845703125,-0.11867733,0.11867733,0.037161645,0.11839895,-0.011243223533357872,2.2300897,5.515763417677294,31.672928,0.9981189370155334,0.0039500736628144024,0.0038120935546057527,0.24234863,243,0.27733293,1.0478796,2.3368652,0.27618873
4,-0.2611450662018724,0.123377636,0.40869140625,-0.11752161,0.117534295,0.037559465,0.118915275,0.06936893535294493,1.7867687,5.693061861017611,31.17474,0.997726559638977,0.004400689764052343,0.004358240500531685,0.2191166,240,0.2204473,1.049716,1.8755999,0.23098621
0,-0.30897895310562395,0.12365468,0.4140625,-0.11782894,0.11782894,0.037507586,0.117933795,0.02973220643961168,1.8061275,5.733165355796204,31.314901,0.9981739521026611,0.002739727830651325,0.0027103113782403244,0.21930948,241,0.22333612,1.0494423,1.8954266,0.22198176
2,-0.26632075871237815,0.124306016,0.41455078125,-0.118656546,0.118681684,0.037048772,0.11874672,0.003117828014575612,1.8775729,5.586132035768244,31.645668,0.9984095096588135,0.003486968595155374,0.003565848054161216,0.22622986,243,0.23339361,1.0473901,1.9665512,0.25913566
2,-0.22972245305142502,0.12360127,0.41455078125,-0.117981166,0.11798594,0.036847256,0.11881148,0.0796156799482326,1.9480454,5.6151497567113715,31.287857,0.998084306716919,0.004248719042787446,0.004235861321062226,0.22779477,241,0.24078089,1.0475932,2.040759,0.24567689
8,-0.1473675235266132,0.123054735,0.4130859375,-0.11712083,0.11714631,0.03775153,0.117866054,0.08302815150462019,1.9383106,5.603787787939458,31.011774,0.9989648461341858,0.0021560942488513426,0.002103579282923838,0.22749424,239,0.2385183,1.0504363,2.0360718,0.2559595
2,-0.32852205242605015,0.12494387,0.41259765625,-0.11907902,0.119081855,0.03783063,0.11957592,0.08174738707758063,2.0382721,5.587717328513304,31.971266,0.9966676831245422,0.006720264191779162,0.006637844844433262,0.23527277,243,0.2546696,1.0492268,2.1386096,0.25756726
0,-0.210724367393206,0.123888865,0.4052734375,-0.118045315,0.118045315,0.037599947,0.11877267,0.08689819178749698,2.0560231,5.609375808430043,31.433628,0.9980242252349854,0.004025365808469465,0.0039109010720892,0.23046844,241,0.25471836,1.0495026,2.1578016,0.25364578
2,-0.25935261889334305,0.1234569,0.4169921875,-0.1176282,0.11763378,0.037486162,0.11851365,0.08095530168203452,1.8857491,5.659074732408567,31.21481,0.9979395866394043,0.004061913372093702,0.003983049322926577,0.2264922,240,0.23280874,1.0495021,1.9790976,0.23852421
6,-0.16530743560408867,0.122829944,0.42138671875,-0.11717251,0.11722269,0.0368483,0.117715806,0.09439911844706045,1.8410118,5.567280044478114,30.898575,0.9979750514030457,0.003605894819973773,0.003525543082759387,0.21602614,239,0.22613136,1.0478342,1.929075,0.25947437
2,-0.21132134618891119,0.12360803,0.41796875,-0.11781984,0.11782561,0.037382226,0.11811212,0.014507893196020489,1.968858,5.6119778311528,31.291279,0.9986709356307983,0.003208190447901195,0.003174948729356976,0.22902444,241,0.24336666,1.0490761,2.065482,0.24927929
0,-0.2616729681998198,0.12247211,0.41259765625,-0.11676186,0.11676186,0.03696057,0.11726542,0.08874382566551431,1.754941,5.764326004904536,30.718805,0.9978421926498413,0.0027442760091323476,0.0026220481804411955,0.21281561,239,0.21493132,1.048905,1.8407664,0.2112253
2,-0.21398035713389296,0.12356449,0.4052734375,-0.11766133,0.11766788,0.03773585,0.11730082,-0.04042973982253058,1.9247274,5.641833219282738,31.269238,0.9987508058547974,0.002825634945448362,0.0027921723068038647,0.22906145,240,0.23782796,1.0501122,2.02118,0.24454401
2,-0.1396322902970626,0.122997425,0.4091796875,-0.11727452,0.11728343,0.03708171,0.11854792,0.08400166013088531,1.8921323,5.648541718145394,30.982895,0.9990007877349854,0.0019287415783357824,0.0019014724385011269,0.21995178,240,0.2327274,1.0487195,1.984316,0.24185221
4,-0.12316282730860584,0.1224634,0.4052734375,-0.116770685,0.11678594,0.03690383,0.1176799,0.06707629024518319,2.0463743,5.556378047077439,30.714437,0.9989528059959412,0.002325567583598267,0.002301183872776673,0.23030472,239,0.25060594,1.0486141,2.145857,0.26215884
10,0.23731303668730153,0.124157466,0.419921875,-0.118232496,0.118286625,0.03789662,0.118875146,0.028387536400788498,2.210745,5.390581084915109,31.570076,0.9985330700874329,0.003200978637163488,0.002586308994977977,0.25146073,242,0.27448052,1.0496323,2.3204696,0.31730378
6,-0.0883047791392002,0.122427024,0.4091796875,-0.116693944,0.11672221,0.03702567,0.11740613,0.1087251747768286,1.9146934,5.58569153288514,30.696196,0.9988130331039429,0.002272136622436032,0.0022263095561330425,0.2262936,238,0.23441021,1.0488751,2.0082743,0.2558069
